sum_gamerounds,retention_1,retention_7,version
84,True,False,gate_40
1,False,False,gate_30
7,False,False,gate_40
1,False,False,gate_30
0,False,False,gate_40
68,True,False,gate_30
114,True,True,gate_30
63,True,True,gate_40
13,False,False,gate_40
82,True,True,gate_40
80,True,False,gate_30
4,False,False,gate_40
18,False,False,gate_40
32,True,True,gate_30
254,True,True,gate_30
2,False,False,gate_40
49,True,True,gate_30
174,False,True,gate_40
21,True,False,gate_30
2,False,False,gate_30
0,False,False,gate_40
1,False,False,gate_30
2,False,False,gate_30
3,False,False,gate_30
39,True,False,gate_30
11,True,False,gate_30
4,False,False,gate_30
1,False,False,gate_40
24,False,False,gate_30
145,True,True,gate_30
47,True,False,gate_30
1,False,False,gate_30
4,False,False,gate_40
30,True,False,gate_40
7,True,False,gate_40
16,False,True,gate_30
5,False,False,gate_30
12,False,False,gate_30
609,True,True,gate_30
3,False,False,gate_30
11,False,False,gate_30
56,False,False,gate_40
3,False,False,gate_30
24,True,False,gate_40
4,True,False,gate_40
193,False,True,gate_30
245,True,False,gate_40
6,False,False,gate_30
118,True,False,gate_30
2,False,False,gate_30
32,True,False,gate_30
3,False,False,gate_40
5,True,False,gate_30
1,False,False,gate_40
18,True,False,gate_30
4,False,False,gate_40
0,False,False,gate_30
18,True,False,gate_40
15,True,False,gate_40
9,False,False,gate_40
465,True,True,gate_30
14,False,False,gate_40
182,True,False,gate_30
11,False,False,gate_30
6,False,False,gate_40
18,False,False,gate_40
52,True,False,gate_40
85,True,False,gate_30
21,False,True,gate_40
15,False,False,gate_40
3,True,False,gate_40
53,True,False,gate_40
477,True,True,gate_40
6,False,False,gate_40
21,True,False,gate_40
1,False,False,gate_40
107,False,True,gate_40
1,False,False,gate_40
3,False,False,gate_30
72,True,True,gate_40
8,False,False,gate_30
0,False,False,gate_30
13,True,False,gate_40
172,True,True,gate_40
72,True,False,gate_30
16,False,False,gate_30
5,True,False,gate_40
14,True,False,gate_40
18,True,True,gate_40
80,True,True,gate_40
5,False,False,gate_40
149,True,False,gate_30
30,True,False,gate_30
16,False,False,gate_40
3,False,False,gate_30
84,True,True,gate_40
290,True,True,gate_30
48,True,False,gate_40
18,False,False,gate_40
1,False,False,gate_40
2,False,False,gate_30
18,True,False,gate_40
53,True,False,gate_30
47,True,False,gate_30
57,False,True,gate_30
4,False,True,gate_30
0,False,False,gate_40
1,False,False,gate_30
6,False,False,gate_40
39,False,False,gate_40
66,True,False,gate_40
7,False,False,gate_40
3,True,False,gate_30
82,True,True,gate_40
75,True,False,gate_30
5,True,False,gate_40
23,True,False,gate_40
9,False,False,gate_40
27,True,False,gate_40
9,True,False,gate_30
200,True,False,gate_40
2,False,False,gate_30
22,False,False,gate_40
9,False,False,gate_30
3,False,False,gate_30
196,True,True,gate_30
1,False,False,gate_30
5,False,False,gate_40
223,True,True,gate_40
112,False,False,gate_30
10,False,False,gate_40
7,True,False,gate_40
94,True,False,gate_40
1,False,False,gate_30
1,False,False,gate_30
44,False,False,gate_40
0,False,False,gate_30
67,True,True,gate_30
52,True,False,gate_40
2,False,False,gate_40
19,False,False,gate_30
34,False,False,gate_40
64,True,True,gate_30
40,True,False,gate_30
24,True,False,gate_30
0,True,True,gate_40
41,True,True,gate_30
183,True,True,gate_40
13,False,False,gate_30
6,False,False,gate_40
7,False,False,gate_40
3,False,False,gate_30
87,True,False,gate_30
4,False,False,gate_30
15,True,False,gate_40
75,True,False,gate_40
6,True,False,gate_30
7,False,False,gate_40
33,True,False,gate_40
2,False,False,gate_40
0,False,False,gate_40
0,False,False,gate_40
12,False,False,gate_40
80,True,True,gate_30
34,True,False,gate_40
4,False,True,gate_30
1,False,False,gate_40
15,False,False,gate_30
0,False,False,gate_30
1,False,False,gate_40
3,False,False,gate_40
2,False,False,gate_40
3,False,False,gate_40
0,False,False,gate_40
6,False,False,gate_30
2,False,False,gate_40
33,True,False,gate_40
5,False,False,gate_40
10,True,False,gate_30
12,False,False,gate_40
4,False,False,gate_40
20,True,True,gate_40
3,False,False,gate_40
4,False,False,gate_30
118,True,True,gate_30
577,True,True,gate_30
67,True,False,gate_40
18,False,False,gate_30
152,True,True,gate_30
48,True,False,gate_30
99,True,True,gate_30
125,True,True,gate_30
19,False,False,gate_30
3,False,False,gate_40
8,True,False,gate_30
3,False,False,gate_30
11,False,False,gate_30
7,False,False,gate_40
3,False,False,gate_40
3,False,False,gate_40
197,True,True,gate_30
5,False,False,gate_30
2,False,False,gate_40
70,True,False,gate_40
9,False,False,gate_40
3,False,False,gate_30
11,True,False,gate_40
18,False,False,gate_30
1,False,True,gate_40
29,False,False,gate_30
18,False,False,gate_40
111,True,True,gate_40
26,True,False,gate_30
18,True,False,gate_30
5,True,False,gate_30
11,False,False,gate_30
43,True,True,gate_30
601,True,True,gate_30
114,True,True,gate_30
2,False,False,gate_40
10,False,False,gate_40
1,False,False,gate_40
41,True,False,gate_40
32,False,False,gate_40
10,False,False,gate_40
19,False,False,gate_40
2,False,False,gate_30
51,True,True,gate_40
1,False,False,gate_30
100,True,True,gate_40
150,True,True,gate_40
301,True,True,gate_40
3,False,False,gate_40
19,False,False,gate_40
2,False,False,gate_40
19,False,False,gate_30
0,False,False,gate_40
92,True,False,gate_40
13,False,False,gate_30
2,False,False,gate_40
1,False,False,gate_30
11,False,False,gate_30
6,False,False,gate_40
4,False,False,gate_40
12,True,False,gate_30
6,True,False,gate_40
47,True,True,gate_40
66,True,False,gate_40
60,True,False,gate_30
8,True,False,gate_40
1,False,False,gate_40
213,True,True,gate_30
0,False,False,gate_30
47,False,False,gate_30
26,True,False,gate_30
5,False,False,gate_30
77,True,True,gate_30
2,False,False,gate_40
41,True,False,gate_30
16,True,True,gate_30
1,False,False,gate_40
30,True,False,gate_30
43,False,False,gate_30
22,True,False,gate_30
395,True,True,gate_40
6,False,False,gate_40
66,True,False,gate_40
143,False,True,gate_30
2,False,False,gate_30
5,False,False,gate_40
77,True,False,gate_30
17,True,False,gate_30
21,True,False,gate_40
276,True,True,gate_40
1,False,False,gate_40
9,False,False,gate_40
14,False,False,gate_30
14,True,False,gate_40
5,False,False,gate_30
14,True,False,gate_30
38,True,False,gate_40
117,True,True,gate_40
2,False,False,gate_30
252,True,True,gate_40
3,False,False,gate_40
17,False,False,gate_40
86,True,True,gate_40
6,False,False,gate_40
1,False,False,gate_40
293,True,True,gate_30
108,True,False,gate_30
8,False,False,gate_30
88,True,True,gate_30
22,True,False,gate_30
7,False,False,gate_30
14,True,False,gate_30
1,False,False,gate_30
7,False,False,gate_40
49,True,False,gate_40
43,True,False,gate_30
76,True,True,gate_40
53,True,True,gate_40
20,False,False,gate_40
14,False,False,gate_40
0,False,False,gate_30
4,False,False,gate_30
28,True,False,gate_40
1,False,False,gate_30
1,False,False,gate_30
12,False,False,gate_30
128,True,False,gate_30
70,True,False,gate_40
12,False,False,gate_40
68,True,False,gate_30
30,False,False,gate_40
33,False,True,gate_40
13,False,False,gate_40
146,True,True,gate_30
43,True,True,gate_30
10,False,False,gate_30
15,True,False,gate_40
13,False,False,gate_30
8,False,False,gate_40
6,False,False,gate_30
14,False,False,gate_40
38,True,False,gate_30
6,False,False,gate_30
16,False,False,gate_40
27,False,False,gate_30
13,False,False,gate_30
103,True,False,gate_40
42,False,False,gate_30
22,True,False,gate_40
40,True,False,gate_40
124,False,True,gate_40
42,True,True,gate_40
10,False,False,gate_40
14,False,False,gate_30
20,False,False,gate_40
104,True,True,gate_30
49,True,False,gate_30
84,True,False,gate_40
21,False,False,gate_40
33,True,False,gate_30
4,False,False,gate_30
2,False,False,gate_40
10,True,False,gate_40
5,False,False,gate_40
11,False,False,gate_40
3,False,False,gate_40
5,False,False,gate_30
3,False,False,gate_30
86,True,True,gate_40
21,False,False,gate_40
107,True,True,gate_40
14,False,False,gate_30
10,True,True,gate_30
7,False,False,gate_30
194,True,True,gate_30
76,False,True,gate_30
11,True,False,gate_40
21,False,False,gate_30
22,True,False,gate_40
10,False,False,gate_40
4,False,False,gate_40
12,False,False,gate_40
14,True,False,gate_30
63,True,False,gate_30
16,True,False,gate_30
24,True,False,gate_40
4,False,False,gate_40
7,False,False,gate_30
24,True,False,gate_30
89,False,False,gate_30
21,True,False,gate_40
17,False,False,gate_30
159,True,True,gate_30
69,True,False,gate_30
73,True,False,gate_30
14,True,False,gate_30
198,True,True,gate_30
13,False,False,gate_30
23,True,False,gate_40
72,True,False,gate_30
11,False,False,gate_30
6,False,False,gate_40
1,False,False,gate_30
1,False,False,gate_30
4,False,False,gate_30
23,True,False,gate_30
161,True,False,gate_40
98,True,False,gate_30
44,True,False,gate_30
100,True,True,gate_40
6,False,False,gate_30
31,True,False,gate_40
86,True,False,gate_30
344,True,False,gate_30
33,False,False,gate_40
97,True,False,gate_40
2,False,False,gate_30
8,False,False,gate_40
32,False,False,gate_40
23,False,False,gate_40
14,False,False,gate_30
34,False,False,gate_30
102,True,False,gate_40
68,True,False,gate_40
25,True,False,gate_30
10,False,False,gate_40
20,True,False,gate_30
1,False,False,gate_30
10,False,False,gate_30
0,False,False,gate_40
39,True,True,gate_30
0,False,False,gate_30
4,False,False,gate_30
9,False,False,gate_40
8,True,False,gate_30
13,True,False,gate_30
12,True,False,gate_30
108,False,False,gate_30
116,True,True,gate_30
79,True,True,gate_40
44,True,False,gate_30
29,False,False,gate_40
1,False,False,gate_40
23,True,False,gate_40
7,False,False,gate_30
3,False,False,gate_40
50,True,False,gate_40
1,False,False,gate_40
18,True,False,gate_30
18,True,False,gate_30
4,False,False,gate_30
165,True,False,gate_40
42,True,True,gate_40
19,False,False,gate_30
11,True,False,gate_40
3,False,False,gate_40
132,True,True,gate_30
13,True,False,gate_40
36,True,False,gate_30
7,True,False,gate_30
19,True,False,gate_30
1,False,False,gate_40
14,False,False,gate_40
4,False,False,gate_30
8,False,False,gate_40
111,True,True,gate_30
126,True,False,gate_40
68,True,False,gate_40
29,True,True,gate_30
173,True,True,gate_40
2,False,False,gate_40
14,False,False,gate_30
50,True,False,gate_30
2,False,False,gate_30
31,True,False,gate_40
20,True,False,gate_40
57,True,False,gate_30
36,False,False,gate_40
9,True,False,gate_40
39,False,False,gate_40
2,False,False,gate_30
13,False,False,gate_40
6,False,False,gate_30
11,False,True,gate_40
41,True,True,gate_30
511,True,True,gate_40
22,False,True,gate_40
296,True,True,gate_40
81,True,False,gate_30
10,False,False,gate_40
50,True,True,gate_30
21,True,False,gate_30
163,True,True,gate_40
7,False,False,gate_30
17,False,False,gate_40
2,True,False,gate_30
29,False,False,gate_40
105,True,False,gate_30
11,False,False,gate_30
4,False,False,gate_40
81,True,True,gate_30
5,True,False,gate_40
1,False,False,gate_40
2,False,False,gate_30
26,False,True,gate_30
8,False,False,gate_30
1,False,False,gate_30
2,False,False,gate_40
39,True,False,gate_30
5,False,False,gate_40
87,False,True,gate_40
45,True,False,gate_30
2,False,False,gate_30
3,False,False,gate_30
6,False,False,gate_40
74,False,True,gate_40
47,True,False,gate_40
5,True,False,gate_40
34,False,False,gate_30
1,False,False,gate_40
30,True,False,gate_40
28,True,False,gate_40
6,True,False,gate_30
201,True,True,gate_40
17,False,False,gate_30
67,False,False,gate_30
35,True,False,gate_30
3,True,False,gate_40
20,False,False,gate_30
1,False,False,gate_40
109,True,True,gate_40
16,True,False,gate_40
2,False,False,gate_30
0,False,False,gate_30
10,False,False,gate_30
4,False,False,gate_40
3,False,False,gate_30
3,False,False,gate_40
136,True,False,gate_30
6,False,False,gate_30
8,False,False,gate_30
4,False,False,gate_30
0,False,False,gate_40
93,True,True,gate_40
6,False,False,gate_30
161,True,False,gate_30
323,True,True,gate_30
5,False,False,gate_30
12,False,False,gate_30
4,False,False,gate_40
7,False,False,gate_40
2,False,False,gate_30
4,False,False,gate_40
22,True,False,gate_40
9,False,False,gate_30
1,False,False,gate_40
14,False,False,gate_40
19,False,True,gate_40
42,False,False,gate_30
6,False,False,gate_30
21,False,False,gate_40
124,True,False,gate_30
7,False,False,gate_40
1,False,False,gate_40
61,True,True,gate_40
96,True,True,gate_30
17,False,False,gate_30
25,True,False,gate_30
21,True,True,gate_30
4,False,False,gate_30
42,True,False,gate_40
2,True,False,gate_30
33,False,False,gate_30
18,True,False,gate_40
18,False,False,gate_40
40,True,False,gate_30
47,True,False,gate_40
1,False,False,gate_40
25,True,False,gate_40
15,True,False,gate_30
86,True,False,gate_30
123,True,True,gate_40
517,True,True,gate_30
41,True,False,gate_30
29,False,False,gate_30
239,True,True,gate_40
1,False,False,gate_40
105,True,True,gate_30
26,True,False,gate_30
29,False,True,gate_30
48,False,True,gate_30
19,False,False,gate_30
11,False,False,gate_30
294,True,False,gate_40
12,False,False,gate_40
2,False,False,gate_30
13,False,False,gate_30
52,False,True,gate_40
17,True,False,gate_30
114,True,False,gate_30
190,True,True,gate_30
6,False,False,gate_40
5,True,False,gate_30
176,True,True,gate_30
29,True,False,gate_40
39,True,False,gate_30
19,False,False,gate_40
5,False,False,gate_30
9,False,False,gate_40
155,False,True,gate_40
31,True,False,gate_30
3,False,False,gate_40
3,False,False,gate_40
85,True,False,gate_40
1,False,False,gate_40
37,False,False,gate_30
6,False,False,gate_30
1,False,False,gate_40
59,True,False,gate_40
11,True,True,gate_30
43,True,False,gate_30
49,False,True,gate_30
37,False,False,gate_30
4,False,False,gate_30
25,True,False,gate_30
2,False,False,gate_40
17,False,False,gate_30
7,False,False,gate_30
21,False,False,gate_30
128,True,False,gate_40
59,False,True,gate_30
0,False,False,gate_30
20,False,False,gate_40
52,True,True,gate_30
57,True,True,gate_30
46,False,False,gate_30
270,True,True,gate_30
11,True,True,gate_40
77,False,False,gate_30
132,True,False,gate_40
1,False,False,gate_30
15,False,False,gate_40
50,True,False,gate_40
0,False,False,gate_40
220,False,True,gate_40
8,False,False,gate_40
4,False,False,gate_40
35,True,True,gate_30
1,False,False,gate_40
91,True,True,gate_30
5,True,False,gate_30
16,True,False,gate_30
14,False,False,gate_30
179,True,True,gate_30
34,False,True,gate_30
14,True,False,gate_30
1,False,False,gate_40
125,True,False,gate_30
11,False,False,gate_40
11,True,False,gate_40
26,True,True,gate_30
45,True,False,gate_40
2,False,False,gate_40
78,True,True,gate_30
5,False,False,gate_30
1,False,False,gate_30
4,False,False,gate_40
12,False,False,gate_30
7,False,False,gate_40
71,False,True,gate_30
21,True,False,gate_40
6,False,False,gate_30
5,False,False,gate_40
2,False,False,gate_40
209,True,True,gate_30
236,True,True,gate_40
25,True,False,gate_30
34,True,False,gate_30
6,False,False,gate_40
33,True,False,gate_40
6,True,False,gate_30
4,True,False,gate_30
16,True,False,gate_30
20,True,False,gate_30
13,True,False,gate_30
4,False,False,gate_30
4,False,False,gate_40
2,False,False,gate_40
28,True,False,gate_30
22,True,False,gate_40
8,False,False,gate_40
149,True,True,gate_40
9,True,False,gate_40
2,False,False,gate_30
4,False,False,gate_30
87,True,False,gate_30
70,True,True,gate_30
11,False,False,gate_30
234,True,True,gate_30
59,True,False,gate_40
272,True,True,gate_40
11,False,False,gate_30
33,False,False,gate_30
1,False,False,gate_40
47,False,False,gate_30
98,False,False,gate_30
102,True,True,gate_40
196,True,True,gate_30
1,False,False,gate_40
219,True,True,gate_30
12,False,False,gate_40
9,False,False,gate_40
61,True,False,gate_40
910,True,True,gate_30
1,False,False,gate_30
1,False,False,gate_40
2,True,False,gate_30
184,True,True,gate_40
32,True,False,gate_30
3,False,False,gate_30
21,False,False,gate_30
33,False,False,gate_30
1245,True,True,gate_30
35,True,False,gate_30
0,False,False,gate_40
5,False,False,gate_30
6,True,False,gate_40
7,False,False,gate_40
45,True,False,gate_30
29,True,False,gate_30
10,False,False,gate_30
40,True,False,gate_30
83,True,False,gate_30
1,False,False,gate_40
208,True,False,gate_30
20,True,False,gate_30
19,False,False,gate_30
1,False,False,gate_30
77,False,False,gate_40
2,False,False,gate_40
2,False,False,gate_30
70,True,False,gate_30
12,False,False,gate_30
1,False,False,gate_30
27,True,False,gate_40
44,False,False,gate_40
9,False,False,gate_40
119,True,False,gate_40
30,True,False,gate_40
77,True,True,gate_40
36,False,False,gate_40
34,True,False,gate_40
94,True,True,gate_30
96,True,False,gate_30
14,False,False,gate_40
39,False,False,gate_40
62,False,False,gate_40
0,False,False,gate_40
0,False,False,gate_30
28,True,False,gate_40
215,True,True,gate_30
2,False,False,gate_40
6,False,False,gate_40
6,False,False,gate_30
52,True,False,gate_30
23,False,False,gate_40
1,False,False,gate_30
71,True,True,gate_30
41,False,False,gate_40
164,True,False,gate_30
25,False,False,gate_30
13,False,False,gate_30
17,True,False,gate_30
1,False,False,gate_40
76,True,False,gate_30
1,False,False,gate_40
21,True,False,gate_30
164,True,True,gate_30
16,False,False,gate_30
0,False,False,gate_30
4,False,False,gate_30
21,True,False,gate_40
3,False,False,gate_40
110,True,False,gate_30
50,True,False,gate_40
21,False,False,gate_30
7,False,False,gate_30
11,True,False,gate_30
16,True,False,gate_40
49,True,False,gate_40
58,True,False,gate_30
1,False,False,gate_30
76,True,True,gate_30
80,True,False,gate_40
5,False,False,gate_40
1300,True,True,gate_30
16,True,False,gate_30
0,False,False,gate_40
4,False,False,gate_40
15,False,False,gate_40
1,False,False,gate_40
0,False,False,gate_30
236,True,True,gate_40
81,False,True,gate_40
33,True,False,gate_30
29,True,False,gate_30
47,True,False,gate_30
29,True,False,gate_40
23,False,False,gate_30
3,False,False,gate_40
13,False,True,gate_40
37,True,False,gate_30
4,False,False,gate_40
13,False,False,gate_40
27,True,False,gate_40
31,True,False,gate_40
87,True,True,gate_30
25,True,False,gate_30
423,True,True,gate_40
101,True,False,gate_40
59,True,True,gate_30
2,False,False,gate_30
1,False,False,gate_40
0,False,False,gate_40
25,True,False,gate_30
1,False,False,gate_30
19,True,False,gate_40
3,False,False,gate_40
3,False,False,gate_30
5,False,False,gate_40
37,False,False,gate_40
0,False,False,gate_40
16,True,False,gate_30
2,False,False,gate_30
12,True,False,gate_30
111,False,False,gate_30
9,False,False,gate_30
55,True,False,gate_40
2,False,False,gate_40
43,True,False,gate_30
56,True,True,gate_40
88,True,False,gate_40
162,True,True,gate_30
7,False,False,gate_30
17,False,False,gate_40
81,False,False,gate_40
4,False,False,gate_40
10,True,False,gate_30
42,False,False,gate_40
65,True,False,gate_30
74,True,False,gate_30
17,False,False,gate_30
16,False,False,gate_30
9,False,False,gate_40
54,False,False,gate_30
2,False,False,gate_40
16,False,False,gate_30
37,False,False,gate_30
278,True,True,gate_40
25,True,False,gate_40
0,False,False,gate_40
53,True,False,gate_40
74,True,False,gate_40
42,True,False,gate_30
11,False,False,gate_40
673,True,True,gate_30
31,True,False,gate_40
2,False,False,gate_40
22,False,False,gate_40
205,True,False,gate_40
46,True,False,gate_40
17,False,False,gate_30
61,True,True,gate_30
5,False,False,gate_40
1559,True,True,gate_40
12,True,False,gate_40
29,True,False,gate_40
14,True,False,gate_30
26,False,False,gate_40
6,False,False,gate_30
122,True,True,gate_40
162,True,True,gate_40
40,True,True,gate_40
4,False,False,gate_30
12,False,False,gate_30
62,True,False,gate_40
392,True,True,gate_40
35,True,False,gate_30
1,False,False,gate_40
38,False,False,gate_40
399,True,True,gate_40
12,True,False,gate_40
5,False,False,gate_30
61,True,False,gate_30
10,False,False,gate_40
21,False,False,gate_40
202,True,True,gate_40
12,False,False,gate_30
36,False,True,gate_30
16,False,False,gate_40
15,False,False,gate_30
24,True,False,gate_30
22,True,False,gate_40
174,True,True,gate_30
37,False,True,gate_40
0,False,False,gate_40
45,True,False,gate_30
95,True,True,gate_40
6,False,False,gate_30
58,True,False,gate_40
2,False,False,gate_30
17,False,False,gate_40
43,False,True,gate_30
3,True,False,gate_40
5,False,False,gate_40
859,True,False,gate_30
252,True,True,gate_40
255,True,False,gate_40
358,True,True,gate_30
5,False,False,gate_40
4,False,False,gate_30
18,False,False,gate_40
7,True,True,gate_40
7,False,False,gate_30
33,True,False,gate_40
422,True,True,gate_40
26,True,False,gate_30
15,False,False,gate_40
81,True,False,gate_40
0,False,False,gate_40
207,True,False,gate_30
11,False,False,gate_30
414,True,True,gate_30
8,False,False,gate_40
28,False,False,gate_40
4,False,False,gate_40
41,False,True,gate_30
22,False,False,gate_30
11,False,False,gate_40
146,True,False,gate_30
25,True,False,gate_30
4,False,False,gate_40
8,False,False,gate_30
54,True,False,gate_40
16,False,False,gate_30
21,False,False,gate_40
90,True,False,gate_30
63,True,False,gate_30
63,True,True,gate_30
3,False,False,gate_40
13,True,False,gate_30
11,False,False,gate_40
0,False,False,gate_40
10,False,False,gate_40
60,True,False,gate_30
10,False,False,gate_40
133,True,True,gate_30
13,False,False,gate_30
27,True,False,gate_40
10,False,False,gate_30
26,True,False,gate_30
9,True,False,gate_40
47,True,False,gate_30
14,False,False,gate_30
7,False,False,gate_40
13,False,False,gate_40
74,False,False,gate_30
6,False,False,gate_40
84,True,False,gate_40
8,False,False,gate_30
2,False,False,gate_40
28,True,True,gate_40
12,False,False,gate_30
5,False,False,gate_40
47,True,False,gate_40
131,True,True,gate_30
4,False,False,gate_30
32,True,False,gate_40
5,False,False,gate_40
10,False,False,gate_30
23,True,False,gate_40
67,True,False,gate_40
8,True,False,gate_40
41,True,False,gate_30
22,False,False,gate_40
2,True,True,gate_40
1,False,False,gate_30
20,True,False,gate_40
6,False,False,gate_40
1,False,False,gate_30
2,True,False,gate_30
4,True,False,gate_40
10,True,False,gate_30
2,False,False,gate_40
59,True,True,gate_30
51,False,False,gate_40
34,True,False,gate_30
0,False,False,gate_40
23,True,False,gate_30
30,False,False,gate_40
19,False,False,gate_40
651,True,True,gate_40
41,False,False,gate_30
39,True,False,gate_40
38,False,False,gate_40
59,True,False,gate_40
209,True,True,gate_30
2,False,False,gate_40
1,False,False,gate_30
156,True,True,gate_40
14,True,False,gate_30
26,True,False,gate_40
85,True,False,gate_40
18,False,False,gate_30
33,False,False,gate_30
23,True,False,gate_40
2,False,False,gate_30
2,False,False,gate_30
91,True,False,gate_40
64,True,False,gate_40
21,True,False,gate_30
3,False,False,gate_40
36,False,False,gate_40
68,True,False,gate_30
7,False,False,gate_30
12,False,False,gate_30
3,False,True,gate_30
19,False,False,gate_30
8,False,False,gate_40
6,False,False,gate_40
13,False,False,gate_40
49,True,False,gate_30
28,False,False,gate_30
4,False,False,gate_40
96,True,True,gate_30
10,False,False,gate_30
370,True,True,gate_40
147,True,True,gate_40
2,False,False,gate_30
17,False,False,gate_30
101,True,False,gate_30
2,False,False,gate_30
251,True,True,gate_30
1,False,False,gate_30
1,False,False,gate_30
3,False,False,gate_30
153,True,True,gate_40
59,True,False,gate_40
46,True,False,gate_40
523,True,True,gate_30
1,False,False,gate_30
37,True,False,gate_30
12,False,False,gate_40
7,False,False,gate_30
95,True,False,gate_30
4,False,False,gate_30
53,True,True,gate_30
2,False,False,gate_40
173,True,True,gate_40
96,True,False,gate_40
5,False,False,gate_40
43,True,False,gate_30
17,True,False,gate_30
4,False,False,gate_30
56,True,True,gate_40
43,False,True,gate_40
32,True,False,gate_40
218,True,False,gate_30
6,False,False,gate_30
23,True,False,gate_40
142,True,False,gate_30
14,False,False,gate_40
90,True,False,gate_40
6,False,False,gate_30
177,True,True,gate_30
8,True,False,gate_40
13,False,False,gate_30
18,False,False,gate_40
18,True,False,gate_30
101,True,False,gate_40
280,True,True,gate_40
21,False,False,gate_40
24,True,False,gate_40
10,True,False,gate_30
6,True,False,gate_40
6,False,False,gate_40
64,True,True,gate_40
74,True,False,gate_40
6,False,False,gate_40
19,False,False,gate_40
5,False,False,gate_40
14,False,False,gate_40
1,False,False,gate_30
36,True,False,gate_40
3,False,False,gate_40
10,False,False,gate_40
16,True,False,gate_40
8,False,False,gate_30
15,True,False,gate_30
56,True,True,gate_30
24,False,False,gate_40
2,False,False,gate_30
2,False,False,gate_30
15,True,False,gate_30
76,True,False,gate_30
42,False,False,gate_40
0,False,False,gate_30
56,False,False,gate_40
1,False,False,gate_30
13,False,False,gate_30
1,True,False,gate_30
14,True,False,gate_40
620,True,True,gate_40
138,True,False,gate_40
41,True,False,gate_40
9,True,False,gate_40
54,False,False,gate_40
0,False,False,gate_30
7,False,False,gate_40
35,True,False,gate_40
7,False,False,gate_40
6,False,False,gate_40
14,False,False,gate_30
12,False,False,gate_40
3,False,False,gate_40
204,True,True,gate_40
2,False,False,gate_30
159,True,True,gate_30
70,False,True,gate_30
13,False,False,gate_40
7,False,False,gate_40
5,False,False,gate_40
1,False,False,gate_30
71,True,False,gate_40
3,False,False,gate_40
12,False,False,gate_30
18,True,False,gate_30
43,False,True,gate_30
64,True,False,gate_30
39,True,False,gate_30
68,True,False,gate_40
4,True,False,gate_30
8,False,False,gate_30
42,False,False,gate_40
14,True,False,gate_40
3,False,False,gate_30
79,True,False,gate_40
14,False,False,gate_30
657,True,True,gate_40
6,False,False,gate_40
91,True,False,gate_40
31,True,False,gate_40
1,True,False,gate_30
6,False,False,gate_30
3,False,False,gate_40
38,False,False,gate_40
1,False,False,gate_30
8,False,False,gate_40
33,True,True,gate_30
11,False,False,gate_40
91,True,False,gate_40
3,False,False,gate_30
74,False,True,gate_30
83,True,True,gate_40
3,False,False,gate_30
28,True,False,gate_30
23,True,False,gate_40
14,False,False,gate_30
5,False,False,gate_40
9,True,False,gate_40
97,True,False,gate_40
39,True,False,gate_40
33,False,False,gate_30
2,False,False,gate_40
61,True,False,gate_40
38,False,False,gate_40
139,True,True,gate_30
551,True,True,gate_30
2,False,False,gate_30
49,True,False,gate_30
0,False,False,gate_40
25,False,False,gate_40
16,False,False,gate_40
43,False,False,gate_30
20,True,False,gate_40
1,False,False,gate_30
13,False,False,gate_40
87,True,True,gate_40
37,True,True,gate_40
23,True,False,gate_30
22,False,False,gate_40
60,False,False,gate_40
16,False,False,gate_30
74,False,False,gate_30
36,True,False,gate_40
7,True,False,gate_30
43,False,False,gate_30
263,True,True,gate_30
19,False,False,gate_40
1,False,False,gate_30
7,True,True,gate_30
13,False,False,gate_40
16,True,False,gate_40
1,False,False,gate_40
29,True,False,gate_30
8,False,False,gate_30
6,False,False,gate_40
3,False,False,gate_30
36,True,False,gate_30
50,False,False,gate_40
8,False,False,gate_30
34,False,False,gate_30
3,False,False,gate_30
107,True,False,gate_30
9,False,False,gate_30
57,True,False,gate_40
5,False,False,gate_30
11,True,False,gate_30
66,True,False,gate_30
1,False,False,gate_40
4,False,True,gate_40
24,True,True,gate_40
5,False,False,gate_40
33,False,False,gate_30
24,False,False,gate_40
8,False,False,gate_30
13,True,False,gate_40
65,True,False,gate_30
131,False,True,gate_40
86,True,True,gate_30
12,False,True,gate_40
3,False,False,gate_30
1,False,False,gate_40
27,False,False,gate_30
280,True,True,gate_30
7,False,False,gate_30
3,False,False,gate_40
18,True,True,gate_30
25,True,False,gate_30
227,False,True,gate_40
1,True,False,gate_30
18,True,False,gate_40
1,False,False,gate_30
1,False,False,gate_40
11,True,False,gate_30
12,True,False,gate_40
19,True,False,gate_40
41,True,False,gate_40
60,True,True,gate_40
2,False,False,gate_30
42,True,False,gate_40
27,True,False,gate_30
12,False,False,gate_40
3,True,False,gate_40
3,False,False,gate_30
4,True,False,gate_30
1,False,False,gate_40
24,False,False,gate_30
3,False,False,gate_30
3,False,False,gate_40
13,True,False,gate_40
43,True,False,gate_40
144,False,True,gate_40
183,False,True,gate_40
3,False,False,gate_30
1,False,False,gate_40
2,False,False,gate_40
1,False,False,gate_30
11,False,False,gate_30
0,False,False,gate_40
65,True,False,gate_40
8,False,False,gate_30
6,False,False,gate_40
23,True,False,gate_40
82,False,False,gate_40
52,True,False,gate_30
83,True,False,gate_40
23,False,False,gate_30
69,True,False,gate_40
20,False,False,gate_30
161,True,True,gate_30
0,False,False,gate_40
21,True,False,gate_40
5,False,False,gate_30
114,True,False,gate_30
357,True,True,gate_30
